Station_ID,Station Name,Date,Time,Parameter (units),Results,RDL
1819,BLOCK00.0-00001,11/2/2011,0:00,Dissolved Oxygen (mg/l),11.54,
1819,BLOCK00.0-00001,11/2/2011,0:00,pH - Field (None),7.68,
1819,BLOCK00.0-00001,11/2/2011,0:00,Water Temperature (deg C),7.1,
1819,BLOCK00.0-00001,11/2/2011,0:00,Specific Conductivity (umho/cm),87,
1827,MARSH00.0-00001,7/28/2011,0:00,Water Temperature (deg C),21.89,
1827,MARSH00.0-00001,7/28/2011,0:00,Specific Conductivity (umho/cm),544,
1827,MARSH00.0-00001,7/28/2011,0:00,pH - Field (None),7.9,
1827,MARSH00.0-00001,7/28/2011,0:00,Dissolved Oxygen (mg/l),8.29,
1832,PINE000.0-00010,6/27/2011,0:00,Water Temperature (deg C),21.42,
1832,PINE000.0-00010,6/27/2011,0:00,pH - Field (None),8.54,
1832,PINE000.0-00010,6/27/2011,0:00,Dissolved Oxygen (mg/l),8.94,
1832,PINE000.0-00010,6/27/2011,0:00,Specific Conductivity (umho/cm),121,
1833,PINE000.0-00011,8/4/2011,0:00,Dissolved Oxygen (mg/l),7.44,
1833,PINE000.0-00011,8/4/2011,0:00,Specific Conductivity (umho/cm),170,
1833,PINE000.0-00011,8/4/2011,0:00,Water Temperature (deg C),24.94,
1833,PINE000.0-00011,8/4/2011,0:00,pH - Field (None),7.72,
1843,WILSN00.0-00001,11/2/2011,0:00,Specific Conductivity (umho/cm),292,
1843,WILSN00.0-00001,11/2/2011,0:00,Dissolved Oxygen (mg/l),11.6,
1843,WILSN00.0-00001,11/2/2011,0:00,pH - Field (None),6.97,
1843,WILSN00.0-00001,11/2/2011,0:00,Water Temperature (deg C),5.1,
1898,PINE000.0-00012,7/11/2012,0:00,pH - Field (None),7.78,
1898,PINE000.0-00012,7/11/2012,0:00,Water Temperature (deg C),24.3,
1898,PINE000.0-00012,7/11/2012,0:00,Specific Conductivity (umho/cm),70.7,
1898,PINE000.0-00012,7/11/2012,0:00,Flow (cfs),34.21,
1898,PINE000.0-00012,7/11/2012,0:00,Dissolved Oxygen (mg/l),9.58,
1899,PINE000.0-00013,7/12/2012,0:00,pH - Field (None),7.65,
1899,PINE000.0-00013,7/12/2012,0:00,Flow (cfs),121.985,
1899,PINE000.0-00013,7/12/2012,0:00,Specific Conductivity (umho/cm),121.2,
1899,PINE000.0-00013,7/12/2012,0:00,Dissolved Oxygen (mg/l),6.77,
1899,PINE000.0-00013,7/12/2012,0:00,Water Temperature (deg C),26.1,
1900,PINE000.0-00014,7/13/2012,0:00,Flow (cfs),119.688,
1900,PINE000.0-00014,7/13/2012,0:00,Dissolved Oxygen (mg/l),4.64,
1900,PINE000.0-00014,7/13/2012,0:00,pH - Field (None),7.57,
1900,PINE000.0-00014,7/13/2012,0:00,Specific Conductivity (umho/cm),122.9,
1900,PINE000.0-00014,7/13/2012,0:00,Water Temperature (deg C),26,
2064,PINE000.0-00017,7/3/2014,14:00,pH - Field (None),8.48,
2064,PINE000.0-00017,7/3/2014,14:00,Specific Conductivity (umho/cm),87.8,
2064,PINE000.0-00017,7/3/2014,14:00,Water Temperature (deg C),25.3,
2064,PINE000.0-00017,7/3/2014,14:00,Dissolved Oxygen (mg/l),9.7,
1769,PINE000.0-00008,8/4/2015,9:15,Specific Conductivity (umho/cm),48.8,
1769,PINE000.0-00008,8/4/2015,9:15,pH - Field (None),7.51,
1769,PINE000.0-00008,8/4/2015,9:15,Dissolved Oxygen (mg/l),6.59,
1769,PINE000.0-00008,8/4/2015,9:15,Water Temperature (deg C),23,
1827,MARSH00.0-00001,7/21/2015,12:45,Water Temperature (deg C),23.6,
1827,MARSH00.0-00001,7/21/2015,12:45,Flow (cfs),15.823,
1827,MARSH00.0-00001,7/21/2015,12:45,Dissolved Oxygen (mg/l),10.42,
1827,MARSH00.0-00001,7/21/2015,12:45,Specific Conductivity (umho/cm),270,
1827,MARSH00.0-00001,7/21/2015,12:45,pH - Field (None),8.67,
1843,WILSN00.0-00001,10/1/2015,9:00,Water Temperature (deg C),11.7,
1843,WILSN00.0-00001,10/1/2015,9:00,Specific Conductivity (umho/cm),351.9,
1843,WILSN00.0-00001,10/1/2015,9:00,pH - Field (None),7.66,
1843,WILSN00.0-00001,10/1/2015,9:00,Dissolved Oxygen (mg/l),11.91,
1843,WILSN00.0-00001,10/1/2015,9:00,Flow (cfs),17.74,
92,LPIN000.2-4177,2/14/2017,16:30,Hot Acidity (mg/l),-9.7,
92,LPIN000.2-4177,2/14/2017,16:30,"Alkalinity, Total (mg/l)",10,
92,LPIN000.2-4177,2/14/2017,16:30,Bromide (ug/l),Present Below Quantification Level,10
92,LPIN000.2-4177,2/14/2017,16:30,Chloride (mg/l),10,
92,LPIN000.2-4177,2/14/2017,16:30,Nitrate-N (mg/l),0.6,
92,LPIN000.2-4177,2/14/2017,16:30,pH (None),7.15,
92,LPIN000.2-4177,2/14/2017,16:30,Phosphorus (mg/l),0.014,
92,LPIN000.2-4177,2/14/2017,16:30,Specific Con (umho/cm),76,
92,LPIN000.2-4177,2/14/2017,16:30,Sulfate (mg/l),13.9,
92,LPIN000.2-4177,2/14/2017,16:30,TDS (mg/l),75,
92,LPIN000.2-4177,2/14/2017,16:30,T Org Carbon (mg/l),2.4,
92,LPIN000.2-4177,2/14/2017,16:30,Aluminum (mg/l),Present Below Quantification Level,0.05
92,LPIN000.2-4177,2/14/2017,16:30,Barium (mg/l),0.023,
92,LPIN000.2-4177,2/14/2017,16:30,Calcium T (mg/l),6.9,
92,LPIN000.2-4177,2/14/2017,16:30,Iron (mg/l),0.053,
92,LPIN000.2-4177,2/14/2017,16:30,Magnesium (mg/l),1.8,
92,LPIN000.2-4177,2/14/2017,16:30,Manganese  (mg/l),0.021,
92,LPIN000.2-4177,2/14/2017,16:30,Potassium (mg/l),0.8,
92,LPIN000.2-4177,2/14/2017,16:30,Sodium (mg/l),4.9,
92,LPIN000.2-4177,2/14/2017,16:30,Strontium (mg/l),0.026,
92,LPIN000.2-4177,4/27/2017,9:30,Hot Acidity (mg/l),-13.9,
92,LPIN000.2-4177,4/27/2017,9:30,"Alkalinity, Total (mg/l)",13,
92,LPIN000.2-4177,4/27/2017,9:30,Bromide (ug/l),Present Below Quantification Level,10
92,LPIN000.2-4177,4/27/2017,9:30,Chloride (mg/l),3.8,
92,LPIN000.2-4177,4/27/2017,9:30,Nitrate-N (mg/l),0.32,
92,LPIN000.2-4177,4/27/2017,9:30,pH (None),7.53,
92,LPIN000.2-4177,4/27/2017,9:30,Phosphorus (mg/l),0.017,
92,LPIN000.2-4177,4/27/2017,9:30,Specific Con (umho/cm),86,
92,LPIN000.2-4177,4/27/2017,9:30,Sulfate (mg/l),20.4,
92,LPIN000.2-4177,4/27/2017,9:30,TDS (mg/l),62,
92,LPIN000.2-4177,4/27/2017,9:30,T Org Carbon (mg/l),1.5,
92,LPIN000.2-4177,4/27/2017,9:30,Aluminum (mg/l),Present Below Quantification Level,0.05
92,LPIN000.2-4177,4/27/2017,9:30,Barium (mg/l),0.027,
92,LPIN000.2-4177,4/27/2017,9:30,Calcium T (mg/l),9.2,
92,LPIN000.2-4177,4/27/2017,9:30,Iron (mg/l),0.063,
92,LPIN000.2-4177,4/27/2017,9:30,Magnesium (mg/l),3,
92,LPIN000.2-4177,4/27/2017,9:30,Manganese  (mg/l),0.048,
92,LPIN000.2-4177,4/27/2017,9:30,Potassium (mg/l),0.86,
92,LPIN000.2-4177,4/27/2017,9:30,Sodium (mg/l),3.1,
92,LPIN000.2-4177,4/27/2017,9:30,Strontium (mg/l),0.036,
92,LPIN000.2-4177,7/10/2017,12:40,Aluminum (mg/l),Present Below Quantification Level,0.05
92,LPIN000.2-4177,7/10/2017,12:40,Barium (mg/l),0.03,
92,LPIN000.2-4177,7/10/2017,12:40,Calcium T (mg/l),14.6,
92,LPIN000.2-4177,7/10/2017,12:40,Iron (mg/l),0.11,
92,LPIN000.2-4177,7/10/2017,12:40,Magnesium (mg/l),5.7,
92,LPIN000.2-4177,7/10/2017,12:40,Manganese  (mg/l),0.057,
92,LPIN000.2-4177,7/10/2017,12:40,Potassium (mg/l),1,
92,LPIN000.2-4177,7/10/2017,12:40,Sodium (mg/l),3.7,
92,LPIN000.2-4177,7/10/2017,12:40,Strontium (mg/l),0.053,
92,LPIN000.2-4177,7/10/2017,12:40,Hot Acidity (mg/l),-13.9,
92,LPIN000.2-4177,7/10/2017,12:40,"Alkalinity, Total (mg/l)",18,
92,LPIN000.2-4177,7/10/2017,12:40,Bromide (ug/l),13.2,
92,LPIN000.2-4177,7/10/2017,12:40,Chloride (mg/l),4.6,
92,LPIN000.2-4177,7/10/2017,12:40,Nitrate-N (mg/l),0.12,
92,LPIN000.2-4177,7/10/2017,12:40,pH (None),7.68,
92,LPIN000.2-4177,7/10/2017,12:40,Phosphorus (mg/l),0.013,
92,LPIN000.2-4177,7/10/2017,12:40,Specific Con (umho/cm),139,
92,LPIN000.2-4177,7/10/2017,12:40,Sulfate (mg/l),41.8,
92,LPIN000.2-4177,7/10/2017,12:40,TDS (mg/l),129,
92,LPIN000.2-4177,7/10/2017,12:40,T Org Carbon (mg/l),1.9,
92,LPIN000.2-4177,9/26/2017,7:30,T Org Carbon (mg/l),1.5,
92,LPIN000.2-4177,9/26/2017,7:30,Bromide (ug/l),16.3,
92,LPIN000.2-4177,9/26/2017,7:30,Chloride (mg/l),7.4,
92,LPIN000.2-4177,9/26/2017,7:30,Nitrate-N (mg/l),Present Below Quantification Level,0.2
92,LPIN000.2-4177,9/26/2017,7:30,Sulfate (mg/l),40.6,
92,LPIN000.2-4177,9/26/2017,7:30,TDS (mg/l),91,
92,LPIN000.2-4177,9/26/2017,7:30,Hot Acidity (mg/l),-27.45,
92,LPIN000.2-4177,9/26/2017,7:30,"Alkalinity, Total (mg/l)",30,
92,LPIN000.2-4177,9/26/2017,7:30,Specific Con (umho/cm),152,
92,LPIN000.2-4177,9/26/2017,7:30,pH (None),7.67,
92,LPIN000.2-4177,9/26/2017,7:30,Phosphorus (mg/l),0.015,
92,LPIN000.2-4177,9/26/2017,7:30,Aluminum (mg/l),Present Below Quantification Level,0.05
92,LPIN000.2-4177,9/26/2017,7:30,Iron (mg/l),0.075,
92,LPIN000.2-4177,9/26/2017,7:30,Magnesium (mg/l),5.9,
92,LPIN000.2-4177,9/26/2017,7:30,Manganese  (mg/l),0.043,
92,LPIN000.2-4177,9/26/2017,7:30,Potassium (mg/l),1.2,
92,LPIN000.2-4177,9/26/2017,7:30,Sodium (mg/l),4.9,
92,LPIN000.2-4177,9/26/2017,7:30,Strontium (mg/l),0.064,
92,LPIN000.2-4177,9/26/2017,7:30,Barium (mg/l),0.042,
92,LPIN000.2-4177,9/26/2017,7:30,Calcium T (mg/l),16.7,
1666,ELKR000.5-4177,4/26/2017,11:10,Hot Acidity (mg/l),-18.65,
1666,ELKR000.5-4177,4/26/2017,11:10,"Alkalinity, Total (mg/l)",17,
1666,ELKR000.5-4177,4/26/2017,11:10,Bromide (ug/l),Present Below Quantification Level,10
1666,ELKR000.5-4177,4/26/2017,11:10,Chloride (mg/l),1.1,
1666,ELKR000.5-4177,4/26/2017,11:10,Nitrate-N (mg/l),0.19,
1666,ELKR000.5-4177,4/26/2017,11:10,Phosphorus (mg/l),0.033,
1666,ELKR000.5-4177,4/26/2017,11:10,Specific Con (umho/cm),52,
1666,ELKR000.5-4177,4/26/2017,11:10,Sulfate (mg/l),7.4,
1666,ELKR000.5-4177,4/26/2017,11:10,TDS (mg/l),49,
1666,ELKR000.5-4177,4/26/2017,11:10,T Org Carbon (mg/l),1.5,
1666,ELKR000.5-4177,4/26/2017,11:10,Aluminum (mg/l),0.11,
1666,ELKR000.5-4177,4/26/2017,11:10,Barium (mg/l),0.02,
1666,ELKR000.5-4177,4/26/2017,11:10,Calcium T (mg/l),6.2,
1666,ELKR000.5-4177,4/26/2017,11:10,Iron (mg/l),0.17,
1666,ELKR000.5-4177,4/26/2017,11:10,Magnesium (mg/l),1.5,
1666,ELKR000.5-4177,4/26/2017,11:10,Manganese  (mg/l),0.014,
1666,ELKR000.5-4177,4/26/2017,11:10,Potassium (mg/l),0.59,
1666,ELKR000.5-4177,4/26/2017,11:10,Sodium (mg/l),1.3,
1666,ELKR000.5-4177,4/26/2017,11:10,Strontium (mg/l),0.021,
1667,WPIN001.5-4177,2/15/2017,9:30,T Org Carbon (mg/l),1.2,
1667,WPIN001.5-4177,2/15/2017,9:30,"Alkalinity, Total (mg/l)",6,
1667,WPIN001.5-4177,2/15/2017,9:30,Specific Con (umho/cm),30,
1667,WPIN001.5-4177,2/15/2017,9:30,pH (None),7,
1667,WPIN001.5-4177,2/15/2017,9:30,Chloride (mg/l),1.6,
1667,WPIN001.5-4177,2/15/2017,9:30,Nitrate-N (mg/l),0.49,
1667,WPIN001.5-4177,2/15/2017,9:30,Sulfate (mg/l),6.1,
1667,WPIN001.5-4177,2/15/2017,9:30,TDS (mg/l),50,
1667,WPIN001.5-4177,2/15/2017,9:30,Bromide (ug/l),Present Below Quantification Level,10
1667,WPIN001.5-4177,2/15/2017,9:30,Hot Acidity (mg/l),-7.9,
1667,WPIN001.5-4177,2/15/2017,9:30,Aluminum (mg/l),Present Below Quantification Level,0.05
1667,WPIN001.5-4177,2/15/2017,9:30,Iron (mg/l),0.043,
1667,WPIN001.5-4177,2/15/2017,9:30,Magnesium (mg/l),0.95,
1667,WPIN001.5-4177,2/15/2017,9:30,Manganese  (mg/l),0.0062,
1667,WPIN001.5-4177,2/15/2017,9:30,Potassium (mg/l),0.64,
1667,WPIN001.5-4177,2/15/2017,9:30,Sodium (mg/l),1.1,
1667,WPIN001.5-4177,2/15/2017,9:30,Strontium (mg/l),0.014,
1667,WPIN001.5-4177,2/15/2017,9:30,Barium (mg/l),0.014,
1667,WPIN001.5-4177,2/15/2017,9:30,Calcium T (mg/l),3.8,
1667,WPIN001.5-4177,2/15/2017,9:30,Phosphorus (mg/l),0.011,
1667,WPIN001.5-4177,4/26/2017,10:00,Hot Acidity (mg/l),-8.8,
1667,WPIN001.5-4177,4/26/2017,10:00,"Alkalinity, Total (mg/l)",7,
1667,WPIN001.5-4177,4/26/2017,10:00,Bromide (ug/l),Present Below Quantification Level,10
1667,WPIN001.5-4177,4/26/2017,10:00,Chloride (mg/l),1.4,
1667,WPIN001.5-4177,4/26/2017,10:00,Nitrate-N (mg/l),0.38,
1667,WPIN001.5-4177,4/26/2017,10:00,Phosphorus (mg/l),0.017,
1667,WPIN001.5-4177,4/26/2017,10:00,Specific Con (umho/cm),35,
1667,WPIN001.5-4177,4/26/2017,10:00,Sulfate (mg/l),6,
1667,WPIN001.5-4177,4/26/2017,10:00,TDS (mg/l),19,
1667,WPIN001.5-4177,4/26/2017,10:00,T Org Carbon (mg/l),0.95,
1667,WPIN001.5-4177,4/26/2017,10:00,Aluminum (mg/l),Present Below Quantification Level,0.05
1667,WPIN001.5-4177,4/26/2017,10:00,Barium (mg/l),0.014,
1667,WPIN001.5-4177,4/26/2017,10:00,Calcium T (mg/l),3.8,
1667,WPIN001.5-4177,4/26/2017,10:00,Iron (mg/l),0.08,
1667,WPIN001.5-4177,4/26/2017,10:00,Magnesium (mg/l),0.99,
1667,WPIN001.5-4177,4/26/2017,10:00,Manganese  (mg/l),0.013,
1667,WPIN001.5-4177,4/26/2017,10:00,Potassium (mg/l),0.58,
1667,WPIN001.5-4177,4/26/2017,10:00,Sodium (mg/l),1.1,
1667,WPIN001.5-4177,4/26/2017,10:00,Strontium (mg/l),0.014,
1667,WPIN001.5-4177,7/11/2017,9:45,Hot Acidity (mg/l),-13.65,
1667,WPIN001.5-4177,7/11/2017,9:45,"Alkalinity, Total (mg/l)",15,
1667,WPIN001.5-4177,7/11/2017,9:45,Bromide (ug/l),Present Below Quantification Level,10
1667,WPIN001.5-4177,7/11/2017,9:45,Chloride (mg/l),2,
1667,WPIN001.5-4177,7/11/2017,9:45,Nitrate-N (mg/l),0.29,
1667,WPIN001.5-4177,7/11/2017,9:45,pH (None),7.43,
1667,WPIN001.5-4177,7/11/2017,9:45,Phosphorus (mg/l),0.015,
1667,WPIN001.5-4177,7/11/2017,9:45,Specific Con (umho/cm),44,
1667,WPIN001.5-4177,7/11/2017,9:45,Sulfate (mg/l),6.2,
1667,WPIN001.5-4177,7/11/2017,9:45,TDS (mg/l),36,
1667,WPIN001.5-4177,7/11/2017,9:45,T Org Carbon (mg/l),1.5,
1667,WPIN001.5-4177,7/11/2017,9:45,Aluminum (mg/l),Present Below Quantification Level,0.05
1667,WPIN001.5-4177,7/11/2017,9:45,Barium (mg/l),0.017,
1667,WPIN001.5-4177,7/11/2017,9:45,Calcium T (mg/l),5.4,
1667,WPIN001.5-4177,7/11/2017,9:45,Iron (mg/l),0.12,
1667,WPIN001.5-4177,7/11/2017,9:45,Magnesium (mg/l),1.3,
1667,WPIN001.5-4177,7/11/2017,9:45,Manganese  (mg/l),0.017,
1667,WPIN001.5-4177,7/11/2017,9:45,Potassium (mg/l),0.83,
1667,WPIN001.5-4177,7/11/2017,9:45,Sodium (mg/l),1.8,
1667,WPIN001.5-4177,7/11/2017,9:45,Strontium (mg/l),0.021,
1667,WPIN001.5-4177,9/25/2017,13:00,TDS (mg/l),97,
1667,WPIN001.5-4177,9/25/2017,13:00,T Org Carbon (mg/l),1.5,
1667,WPIN001.5-4177,9/25/2017,13:00,Bromide (ug/l),13.1,
1667,WPIN001.5-4177,9/25/2017,13:00,Hot Acidity (mg/l),-17.35,
1667,WPIN001.5-4177,9/25/2017,13:00,Chloride (mg/l),2.5,
1667,WPIN001.5-4177,9/25/2017,13:00,Nitrate-N (mg/l),Present Below Quantification Level,0.2
1667,WPIN001.5-4177,9/25/2017,13:00,Sulfate (mg/l),5.5,
1667,WPIN001.5-4177,9/25/2017,13:00,"Alkalinity, Total (mg/l)",21,
1667,WPIN001.5-4177,9/25/2017,13:00,Specific Con (umho/cm),54,
1667,WPIN001.5-4177,9/25/2017,13:00,Phosphorus (mg/l),0.013,
1667,WPIN001.5-4177,9/25/2017,13:00,Aluminum (mg/l),Present Below Quantification Level,0.05
1667,WPIN001.5-4177,9/25/2017,13:00,Iron (mg/l),0.11,
1667,WPIN001.5-4177,9/25/2017,13:00,Magnesium (mg/l),1.7,
1667,WPIN001.5-4177,9/25/2017,13:00,Manganese  (mg/l),0.017,
1667,WPIN001.5-4177,9/25/2017,13:00,Potassium (mg/l),0.77,
1667,WPIN001.5-4177,9/25/2017,13:00,Sodium (mg/l),2,
1667,WPIN001.5-4177,9/25/2017,13:00,Strontium (mg/l),0.028,
1667,WPIN001.5-4177,9/25/2017,13:00,Barium (mg/l),0.017,
1667,WPIN001.5-4177,9/25/2017,13:00,Calcium T (mg/l),6.7,
1669,BLOC001.3-4177,4/27/2017,13:00,Hot Acidity (mg/l),-17.6,
1669,BLOC001.3-4177,4/27/2017,13:00,"Alkalinity, Total (mg/l)",16,
1669,BLOC001.3-4177,4/27/2017,13:00,Bromide (ug/l),Present Below Quantification Level,10
1669,BLOC001.3-4177,4/27/2017,13:00,Chloride (mg/l),8.9,
1669,BLOC001.3-4177,4/27/2017,13:00,Nitrate-N (mg/l),0.4,
1669,BLOC001.3-4177,4/27/2017,13:00,pH (None),7.49,
1669,BLOC001.3-4177,4/27/2017,13:00,Phosphorus (mg/l),0.026,
1669,BLOC001.3-4177,4/27/2017,13:00,Specific Con (umho/cm),78,
1669,BLOC001.3-4177,4/27/2017,13:00,Sulfate (mg/l),7.8,
1669,BLOC001.3-4177,4/27/2017,13:00,TDS (mg/l),56,
1669,BLOC001.3-4177,4/27/2017,13:00,T Org Carbon (mg/l),1.8,
1669,BLOC001.3-4177,4/27/2017,13:00,Aluminum (mg/l),Present Below Quantification Level,0.05
1669,BLOC001.3-4177,4/27/2017,13:00,Barium (mg/l),0.028,
1669,BLOC001.3-4177,4/27/2017,13:00,Calcium T (mg/l),8.6,
1669,BLOC001.3-4177,4/27/2017,13:00,Iron (mg/l),0.066,
1669,BLOC001.3-4177,4/27/2017,13:00,Magnesium (mg/l),1.3,
1669,BLOC001.3-4177,4/27/2017,13:00,Manganese  (mg/l),0.015,
1669,BLOC001.3-4177,4/27/2017,13:00,Potassium (mg/l),0.79,
1669,BLOC001.3-4177,4/27/2017,13:00,Sodium (mg/l),6.2,
1669,BLOC001.3-4177,4/27/2017,13:00,Strontium (mg/l),0.034,
1731,LONG001.3-4177,4/26/2017,15:45,Chloride (mg/l),2.4,
1731,LONG001.3-4177,4/26/2017,15:45,Nitrate-N (mg/l),Present Below Quantification Level,0.1
1731,LONG001.3-4177,4/26/2017,15:45,Sulfate (mg/l),7.6,
1731,LONG001.3-4177,4/26/2017,15:45,"Alkalinity, Total (mg/l)",21,
1731,LONG001.3-4177,4/26/2017,15:45,Specific Con (umho/cm),59,
1731,LONG001.3-4177,4/26/2017,15:45,pH (None),7.59,
1731,LONG001.3-4177,4/26/2017,15:45,TDS (mg/l),41,
1731,LONG001.3-4177,4/26/2017,15:45,Hot Acidity (mg/l),-19.5,
1731,LONG001.3-4177,4/26/2017,15:45,T Org Carbon (mg/l),1.5,
1731,LONG001.3-4177,4/26/2017,15:45,Bromide (ug/l),Present Below Quantification Level,10
1731,LONG001.3-4177,4/26/2017,15:45,Aluminum (mg/l),0.069,
1731,LONG001.3-4177,4/26/2017,15:45,Iron (mg/l),0.098,
1731,LONG001.3-4177,4/26/2017,15:45,Magnesium (mg/l),1.4,
1731,LONG001.3-4177,4/26/2017,15:45,Manganese  (mg/l),0.011,
1731,LONG001.3-4177,4/26/2017,15:45,Potassium (mg/l),0.83,
1731,LONG001.3-4177,4/26/2017,15:45,Sodium (mg/l),2.2,
1731,LONG001.3-4177,4/26/2017,15:45,Strontium (mg/l),0.024,
1731,LONG001.3-4177,4/26/2017,15:45,Barium (mg/l),0.024,
1731,LONG001.3-4177,4/26/2017,15:45,Calcium T (mg/l),7.4,
1731,LONG001.3-4177,4/26/2017,15:45,Phosphorus (mg/l),0.021,
1805,PINE048.8-4177,4/25/2017,14:45,Hot Acidity (mg/l),-12,
1805,PINE048.8-4177,4/25/2017,14:45,"Alkalinity, Total (mg/l)",15,
1805,PINE048.8-4177,4/25/2017,14:45,Bromide (ug/l),Present Below Quantification Level,10
1805,PINE048.8-4177,4/25/2017,14:45,Chloride (mg/l),3.2,
1805,PINE048.8-4177,4/25/2017,14:45,Nitrate-N (mg/l),0.29,
1805,PINE048.8-4177,4/25/2017,14:45,Phosphorus (mg/l),0.029,
1805,PINE048.8-4177,4/25/2017,14:45,Specific Con (umho/cm),54,
1805,PINE048.8-4177,4/25/2017,14:45,Sulfate (mg/l),7.4,
1805,PINE048.8-4177,4/25/2017,14:45,TDS (mg/l),38,
1805,PINE048.8-4177,4/25/2017,14:45,T Org Carbon (mg/l),1.6,
1805,PINE048.8-4177,4/25/2017,14:45,Aluminum (mg/l),0.13,
1805,PINE048.8-4177,4/25/2017,14:45,Barium (mg/l),0.022,
1805,PINE048.8-4177,4/25/2017,14:45,Calcium T (mg/l),6.5,
1805,PINE048.8-4177,4/25/2017,14:45,Iron (mg/l),0.23,
1805,PINE048.8-4177,4/25/2017,14:45,Magnesium (mg/l),1.5,
1805,PINE048.8-4177,4/25/2017,14:45,Manganese  (mg/l),0.022,
1805,PINE048.8-4177,4/25/2017,14:45,Potassium (mg/l),0.81,
1805,PINE048.8-4177,4/25/2017,14:45,Sodium (mg/l),2.2,
1805,PINE048.8-4177,4/25/2017,14:45,Strontium (mg/l),0.024,
1805,PINE048.8-4177,7/10/2017,9:30,Hot Acidity (mg/l),-34.3,
1805,PINE048.8-4177,7/10/2017,9:30,"Alkalinity, Total (mg/l)",31,
1805,PINE048.8-4177,7/10/2017,9:30,Bromide (ug/l),Present Below Quantification Level,10
1805,PINE048.8-4177,7/10/2017,9:30,Chloride (mg/l),5.7,
1805,PINE048.8-4177,7/10/2017,9:30,Nitrate-N (mg/l),0.19,
1805,PINE048.8-4177,7/10/2017,9:30,pH (None),7.76,
1805,PINE048.8-4177,7/10/2017,9:30,Phosphorus (mg/l),0.031,
1805,PINE048.8-4177,7/10/2017,9:30,Specific Con (umho/cm),81,
1805,PINE048.8-4177,7/10/2017,9:30,Sulfate (mg/l),7,
1805,PINE048.8-4177,7/10/2017,9:30,TDS (mg/l),75,
1805,PINE048.8-4177,7/10/2017,9:30,T Org Carbon (mg/l),2.2,
1805,PINE048.8-4177,7/10/2017,9:30,Aluminum (mg/l),0.089,
1805,PINE048.8-4177,7/10/2017,9:30,Barium (mg/l),0.03,
1805,PINE048.8-4177,7/10/2017,9:30,Calcium T (mg/l),9.7,
1805,PINE048.8-4177,7/10/2017,9:30,Iron (mg/l),0.23,
1805,PINE048.8-4177,7/10/2017,9:30,Magnesium (mg/l),2.1,
1805,PINE048.8-4177,7/10/2017,9:30,Manganese  (mg/l),0.024,
1805,PINE048.8-4177,7/10/2017,9:30,Potassium (mg/l),0.95,
1805,PINE048.8-4177,7/10/2017,9:30,Sodium (mg/l),3.8,
1805,PINE048.8-4177,7/10/2017,9:30,Strontium (mg/l),0.037,
1805,PINE048.8-4177,9/25/2017,9:30,TDS (mg/l),107,
1805,PINE048.8-4177,9/25/2017,9:30,T Org Carbon (mg/l),2.5,
1805,PINE048.8-4177,9/25/2017,9:30,Bromide (ug/l),12.9,
1805,PINE048.8-4177,9/25/2017,9:30,Hot Acidity (mg/l),-42.5,
1805,PINE048.8-4177,9/25/2017,9:30,Chloride (mg/l),9.9,
1805,PINE048.8-4177,9/25/2017,9:30,Nitrate-N (mg/l),Present Below Quantification Level,0.2
1805,PINE048.8-4177,9/25/2017,9:30,Sulfate (mg/l),7,
1805,PINE048.8-4177,9/25/2017,9:30,"Alkalinity, Total (mg/l)",45,
1805,PINE048.8-4177,9/25/2017,9:30,Specific Con (umho/cm),124,
1805,PINE048.8-4177,9/25/2017,9:30,Phosphorus (mg/l),0.025,
1805,PINE048.8-4177,9/25/2017,9:30,Aluminum (mg/l),Present Below Quantification Level,0.05
1805,PINE048.8-4177,9/25/2017,9:30,Iron (mg/l),0.13,
1805,PINE048.8-4177,9/25/2017,9:30,Magnesium (mg/l),3.1,
1805,PINE048.8-4177,9/25/2017,9:30,Manganese  (mg/l),0.017,
1805,PINE048.8-4177,9/25/2017,9:30,Potassium (mg/l),1.2,
1805,PINE048.8-4177,9/25/2017,9:30,Sodium (mg/l),7,
1805,PINE048.8-4177,9/25/2017,9:30,Strontium (mg/l),0.062,
1805,PINE048.8-4177,9/25/2017,9:30,Barium (mg/l),0.042,
1805,PINE048.8-4177,9/25/2017,9:30,Calcium T (mg/l),15.7,
1806,MARS001.5-4177,2/15/2017,7:45,T Org Carbon (mg/l),3.2,
1806,MARS001.5-4177,2/15/2017,7:45,"Alkalinity, Total (mg/l)",26,
1806,MARS001.5-4177,2/15/2017,7:45,Specific Con (umho/cm),95,
1806,MARS001.5-4177,2/15/2017,7:45,pH (None),7.41,
1806,MARS001.5-4177,2/15/2017,7:45,Chloride (mg/l),12.7,
1806,MARS001.5-4177,2/15/2017,7:45,Nitrate-N (mg/l),0.42,
1806,MARS001.5-4177,2/15/2017,7:45,Sulfate (mg/l),8.5,
1806,MARS001.5-4177,2/15/2017,7:45,TDS (mg/l),81,
1806,MARS001.5-4177,2/15/2017,7:45,Bromide (ug/l),Present Below Quantification Level,10
1806,MARS001.5-4177,2/15/2017,7:45,Hot Acidity (mg/l),-25.8,
1806,MARS001.5-4177,2/15/2017,7:45,Phosphorus (mg/l),0.045,
1806,MARS001.5-4177,2/15/2017,7:45,Aluminum (mg/l),0.18,
1806,MARS001.5-4177,2/15/2017,7:45,Iron (mg/l),0.3,
